-3.044965407362234373e+02 5.263346543036572029e+02 9.659031192994029880e+01 -1.733170557707344187e+03
-3.066243415381063073e+02 6.880259484714466112e+01 -4.934163719604592870e+02 6.870499425766286095e+01
-9.947606545276439505e-01 1.389983729538181272e-02 1.012819565712234915e-01 -2.361461346966997610e-02
