-2.563352096367153194e+02 5.388995164416813850e+02 1.515109616044339589e+02 -2.569815000231076283e+03
-2.647955197306844752e+02 1.651686603969183409e+02 -4.947874759525062700e+02 -3.572310723032381929e+02
-9.929568122955421128e-01 1.074648167908262703e-01 4.988067848505569474e-02 -1.908885564402012847e+00
