1.196270904557401309e+03,0.000000000000000000e+00,5.120000000000000000e+02
0.000000000000000000e+00,8.972031784180510385e+02,3.840000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
