0327.5,0227.1,0241.1,0292.9
0326.5,0375.1,0250.4,0461.5
0387.1,0461.5,0373.8,0511.9
0557.8,0524.2,0594.8,0530.4
0712.0,0427.6,0680.1,0453.3
0721.2,0338.1,0679.1,0353.5
0670.8,0321.7,0617.4,0345.3
0678.0,0257.9,0614.3,0280.6
0545.4,0223.0,0466.3,0277.5
