-3.949053173166639681e+02 4.558920346228931635e+02 1.236456352744558274e+02 -1.905305204685295394e+03
-2.398808325307887799e+02 1.133062294854308760e+02 -5.213740351649000786e+02 1.028132910306746908e+02
-9.884557436279270970e-01 -1.364375025695215571e-01 -6.587906178410031510e-02 2.014082053551597973e-01
