-2.874860503771699314e+02,-5.403668659706996777e+02,6.656891917058021590e+01,2.099727883194166793e+02
1.639959199921069910e+02,-2.975182773907079081e+02,-4.762354594571978055e+02,3.640438800470746514e+02
5.108605981112341876e-01,-8.436031782082293873e-01,1.653938542219949848e-01,2.559910500922810250e+00
