2.978063991908695698e+02 5.141876659513061441e+02 1.612401711253012877e+02 9.542896418743956701e+02
-1.293491263718234734e+02 3.703246148276692224e+02 -4.339821230875580795e+02 8.512364676242985979e+02
-4.963311557189030165e-01 8.270796393807828828e-01 2.638079869611469341e-01 1.903998425660943461e+00
