-3.046549150484435700e+02 5.102577912217907397e+02 1.609297027720030258e+02 -1.566680078187610889e+03
-3.289630434953384679e+02 1.125143642974328486e+02 -4.704634245518227544e+02 -8.687133359195058802e+01
-9.893314688240533172e-01 -9.407638573014841590e-03 1.453779251843996256e-01 4.158565173353765410e-01
