2.584247311827957105e+02,4.180053763440859029e+02,1.448763440860215326e+02,2.213602150537634543e+02
2.403602150537634543e+02,3.999408602150537035e+02,1.242311827956989418e+02,2.007150537634408352e+02
1.973494623655914211e+02,4.171451612903225055e+02,7.777956989247311981e+01,2.179193548387096939e+02
3.349838709677419502e+02,3.844569892473117534e+02,1.371344086021505575e+02,1.645860215053763227e+02
